timestamp,heart_rate,heart_rmssd
1580462220000,58,68
1580462520000,56,70
1580462820000,55,48
1580463120000,56,49
1580463420000,56,51
1580463720000,57,60
1580464020000,53,67
1580464320000,53,55
1580464620000,59,71
1580464920000,55,73
1580465220000,59,91
1580465520000,58,81
1580465820000,61,59
1580466120000,60,72
1580466420000,58,65
1580466720000,56,71
1580467020000,56,76
1580467320000,56,71
1580467620000,55,68
1580467920000,54,76
1580468220000,53,65
1580468520000,54,76
1580468820000,53,67
1580469120000,53,61
1580469420000,53,82
1580469720000,51,61
1580470020000,52,109
1580470320000,51,71
1580470620000,51,77
1580470920000,49,59
1580471220000,50,58
1580471520000,51,67
1580471820000,50,63
1580472120000,49,53
1580472420000,49,61
1580472720000,49,59
1580473020000,49,54
1580473320000,48,53
1580473620000,49,62
1580473920000,48,73
1580474220000,52,120
1580474520000,53,102
1580474820000,53,125
1580475120000,53,121
1580475420000,51,122
1580475720000,51,119
1580476020000,55,95
1580476320000,51,82
1580476620000,47,70
1580476920000,48,76
1580477220000,47,55
1580477520000,48,57
1580477820000,47,66
1580478120000,47,83
1580478420000,47,94
1580478720000,49,88
1580479020000,47,80
1580479320000,48,85
1580479620000,51,100
1580479920000,51,117
1580480220000,51,130
1580480520000,50,94
1580480820000,51,90
1580481120000,49,101
1580481420000,0,0
1580539862000,71,60
1580540162000,0,0
1580540462000,0,0
1580540762000,0,0
1580541062000,77,31
1580541362000,68,64
1580541662000,66,120
1580541962000,64,125
1580542262000,62,117
1580542562000,65,106
1580542862000,63,119
1580543162000,64,114
1580543462000,64,104
1580543762000,64,100
1580544062000,62,94
1580544362000,65,48
1580544662000,73,56
1580544962000,73,49
1580545262000,71,58
1580545562000,64,42
1580545862000,63,82
1580546162000,63,93
1580546462000,60,94
1580546762000,58,83
1580547062000,58,70
1580547362000,56,78
1580547662000,56,71
1580547962000,56,99
1580548262000,56,67
1580548562000,55,81
1580548862000,55,83
1580549162000,54,90
1580549462000,54,101
1580549762000,59,106
1580550062000,61,78
1580550362000,57,94
1580550662000,57,93
1580550962000,56,95
1580551262000,57,88
1580551562000,54,122
1580551862000,53,125
1580552162000,55,108
1580552462000,56,84
1580552762000,54,78
1580553062000,52,72
1580553362000,52,81
1580553662000,50,60
1580553962000,50,67
1580554262000,50,72
1580554562000,50,80
1580554862000,52,68
1580555162000,53,103
1580555462000,56,97
1580555762000,54,101
1580556062000,54,105
1580556362000,52,74
1580556662000,49,61
1580556962000,48,103
1580557262000,48,99
1580557562000,48,77
1580557862000,50,101
1580558162000,48,70
1580558462000,48,59
1580558762000,48,81
1580559062000,48,73
1580559362000,49,87
1580559662000,50,83
1580559962000,51,121
1580560262000,52,114
1580560562000,54,118
1580560862000,55,113
1580561162000,59,95
1580561462000,57,120
1580561762000,55,110
1580562062000,53,121
1580562362000,53,136
1580562662000,53,133
1580562962000,50,85
1580563262000,51,95
1580563562000,49,81
1580563862000,47,79
1580564162000,47,79
1580564462000,46,96
1580564762000,46,66
1580565062000,47,78
1580565362000,47,69
1580565662000,48,75
1580565962000,47,79
1580566262000,49,98
1580566562000,52,108
1580566862000,54,112
1580567162000,58,94
1580567462000,55,127
1580567762000,57,104
1580568062000,0,0
1580629800000,0,0
1580630100000,59,75
1580630400000,59,66
1580630700000,58,56
1580631000000,59,55
1580631300000,58,46
1580631600000,58,49
1580631900000,58,49
1580632200000,58,55
1580632500000,58,57
1580632800000,57,65
1580633100000,58,80
1580633400000,59,51
1580633700000,63,56
1580634000000,66,47
1580634300000,61,52
1580634600000,59,45
1580634900000,59,115
1580635200000,60,106
1580635500000,57,87
1580635800000,56,51
1580636100000,55,53
1580636400000,54,68
1580636700000,54,58
1580637000000,54,62
1580637300000,54,60
1580637600000,57,63
1580637900000,58,73
1580638200000,56,62
1580638500000,59,61
1580638800000,63,44
1580639100000,64,63
1580639400000,60,58
1580639700000,66,43
1580640000000,63,51
1580640300000,62,53
1580640600000,57,96
1580640900000,61,70
1580641200000,61,62
1580641500000,59,74
1580641800000,60,99
1580642100000,57,83
1580642400000,55,122
1580642700000,55,91
1580643000000,55,110
1580643300000,55,128
1580643600000,54,112
1580643900000,54,89
1580644200000,54,116
1580644500000,55,107
1580644800000,55,121
1580645100000,58,86
1580645400000,58,78
1580645700000,57,72
1580646000000,57,89
1580646300000,55,109
1580646600000,54,81
1580646900000,54,104
1580647200000,59,83
1580647500000,59,59
1580647800000,58,68
1580648100000,55,90
1580648400000,55,129
1580648700000,55,130
1580649000000,54,111
1580649300000,58,102
1580649600000,64,62
1580649900000,70,53
1580650200000,62,77
1580650500000,61,64
1580650800000,56,99
1580651100000,57,103
1580651400000,57,96
1580651700000,53,127
1580652000000,50,96
1580652300000,52,116
1580652600000,51,105
1580652900000,50,90
1580653200000,51,117
1580653500000,51,108
1580653800000,64,90
1580654100000,67,67
1580715901000,63,88
1580716201000,62,73
1580716501000,58,81
1580716801000,58,72
1580717101000,57,63
1580717401000,56,60
1580717701000,55,65
1580718001000,55,64
1580718301000,55,58
1580718601000,54,73
1580718901000,55,64
1580719201000,54,59
1580719501000,54,66
1580719801000,54,66
1580720101000,55,69
1580720401000,55,71
1580720701000,55,76
1580721001000,55,64
1580721301000,55,71
1580721601000,56,73
1580721901000,61,70
1580722201000,59,86
1580722501000,58,104
1580722801000,57,96
1580723101000,55,80
1580723401000,54,58
1580723701000,53,59
1580724001000,51,54
1580724301000,51,60
1580724601000,52,60
1580724901000,52,60
1580725201000,53,56
1580725501000,53,74
1580725801000,56,101
1580726101000,57,122
1580726401000,56,110
1580726701000,55,112
1580727001000,55,85
1580727301000,54,93
1580727601000,53,71
1580727901000,52,64
1580728201000,52,70
